CASE_STATUS,DECISION_ELAPSED_DAYS,EMPLOYER_POSTAL_CODE,EMPLOYER_STATE,EMPLOYER_NUM_EMPLOYEES,WAGE_OFFER_FROM_9089,COUNTRY_OF_CITIZENSHIP,CLASS_OF_ADMISSION,FOREIGN_WORKER_INFO_EDUCATION,CASE_RECEIVED_DATE_MONTH,EMPLOYER_STATES,ZIP_CODE
Denied,68,33617,FLORIDA,19,42000,PHILIPPINES,H-1B,Master's,5,FLORIDA,33617
Denied,210,33617,FL,19,46369,PHILIPPINES,J-1,Master's,4,FLORIDA,33617
Certified,552,33607,FLORIDA,5000,52749,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33607
Certified,206,33483,FLORIDA,2,52000,PHILIPPINES,B-2,None,2,FLORIDA,33483
Denied,614,33458,FLORIDA,3,41142,PHILIPPINES,B-2,Bachelor's,6,FLORIDA,33458
Certified,141,33434,FL,1,46176,PHILIPPINES,B-1,None,12,FLORIDA,33434
Certified,142,33426,FL,13,210000,PHILIPPINES,H-1B,Doctorate,12,FLORIDA,33426
Certified,157,33414,FL,9,102170,PHILIPPINES,H-1B,Other,11,FLORIDA,33414
Certified,243,33411,FL,30,44075,PHILIPPINES,Parolee,None,11,FLORIDA,33411
Denied,195,33409,FL,135,52042,PHILIPPINES,D-1,Associate's,2,FLORIDA,33409
Certified,202,33408,FL,1,33488,PHILIPPINES,B-2,Bachelor's,11,FLORIDA,33408
Certified,560,33406,FLORIDA,20810,63360,PHILIPPINES,H-1B,Master's,11,FLORIDA,33406
Denied,2355,33406,FLORIDA,21707,43379,PHILIPPINES,H-1B,Master's,12,FLORIDA,33406
Certified,231,33406,FL,89,47000,PHILIPPINES,H-1B,Master's,8,FLORIDA,33406
Denied,259,33405,FL,1,31762,PHILIPPINES,Not in USA,None,6,FLORIDA,33405
Denied,1248,33401,FL,3,66872,PHILIPPINES,H-1B1,Bachelor's,2,FLORIDA,33401
Certified,177,33330,FLORIDA,31,46758,PHILIPPINES,H-1B,Master's,11,FLORIDA,33330
Denied,156,33323,FL,527,69638,PHILIPPINES,H-1B,Bachelor's,8,FLORIDA,33323
Certified,195,33316,FLORIDA,5,45469,PHILIPPINES,H-1B,Bachelor's,12,FLORIDA,33316
Certified,205,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33309
Certified,203,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33309
Certified,203,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33309
Certified,201,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33309
Certified,197,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33309
Certified,205,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33309
Certified,191,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33309
Certified,204,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33309
Certified,204,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33309
Certified,187,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,3,FLORIDA,33309
Certified,197,33309,FLORIDA,812,63731,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,33309
Certified,57,33309,FL,812,62525,PHILIPPINES,H-1B,Bachelor's,4,FLORIDA,33309
Certified,209,33178,FLORIDA,1209,85000,PHILIPPINES,H-1B,Bachelor's,12,FLORIDA,33178
Certified,205,33169,FLORIDA,610,170000,PHILIPPINES,H-1B,Other,1,FLORIDA,33169
Certified,221,33128,FL,198,38000,PHILIPPINES,C-1,Bachelor's,1,FLORIDA,33128
Certified,78,33076,FL,469,131040,PHILIPPINES,H-1B,Bachelor's,5,FLORIDA,33076
Certified,48,33021,FL,12897,118414.4,PHILIPPINES,H-1B,Bachelor's,3,FLORIDA,33021
Denied,275,32963,FL,60,23421,PHILIPPINES,H-2B,Bachelor's,8,FLORIDA,32963
Certified,213,32817,FLORIDA,400,73258,PHILIPPINES,Not in USA,Other,1,FLORIDA,32817
Certified,213,32817,FLORIDA,400,68952,PHILIPPINES,Not in USA,Other,1,FLORIDA,32817
Certified,214,32817,FLORIDA,400,55786,PHILIPPINES,Not in USA,Other,1,FLORIDA,32817
Certified,213,32817,FLORIDA,400,68952,PHILIPPINES,Not in USA,Other,1,FLORIDA,32817
Certified,206,32817,FLORIDA,400,73154,PHILIPPINES,Not in USA,Other,12,FLORIDA,32817
Certified,176,32817,FLORIDA,400,68952,PHILIPPINES,Not in USA,Other,12,FLORIDA,32817
Certified,213,32817,FLORIDA,400,55786,PHILIPPINES,Not in USA,Other,1,FLORIDA,32817
Certified,176,32817,FLORIDA,400,73258,PHILIPPINES,Not in USA,Other,12,FLORIDA,32817
Certified,177,32817,FLORIDA,400,71323,PHILIPPINES,H-4,Other,12,FLORIDA,32817
Certified,206,32817,FLORIDA,400,71323,PHILIPPINES,H-1B,Other,12,FLORIDA,32817
Certified,189,32817,FLORIDA,400,73154,PHILIPPINES,Not in USA,Other,12,FLORIDA,32817
Certified,188,32817,FLORIDA,400,55786,PHILIPPINES,Not in USA,Other,12,FLORIDA,32817
Denied,221,32817,FLORIDA,400,55786,PHILIPPINES,Not in USA,Other,1,FLORIDA,32817
Certified,87,32817,FL,450,67704,PHILIPPINES,Not in USA,Other,4,FLORIDA,32817
Certified,87,32817,FL,450,61506,PHILIPPINES,Not in USA,Other,4,FLORIDA,32817
Certified,88,32817,FL,450,61506,PHILIPPINES,Not in USA,Other,4,FLORIDA,32817
Certified,87,32817,FL,450,61506,PHILIPPINES,Not in USA,Other,4,FLORIDA,32817
Certified,90,32817,FL,450,67704,PHILIPPINES,H-1B,Other,4,FLORIDA,32817
Certified,90,32817,FL,450,67704,PHILIPPINES,Not in USA,Other,4,FLORIDA,32817
Certified,90,32817,FL,450,67704,PHILIPPINES,Not in USA,Other,4,FLORIDA,32817
Certified,90,32817,FL,450,67704,PHILIPPINES,Not in USA,Other,4,FLORIDA,32817
Certified,95,32817,FL,450,61506,PHILIPPINES,H-1B,Other,4,FLORIDA,32817
Certified,87,32817,FL,450,67704,PHILIPPINES,Not in USA,Other,5,FLORIDA,32817
Certified,88,32817,FL,450,67704,PHILIPPINES,Not in USA,Other,5,FLORIDA,32817
Certified,99,32817,FL,450,67704,PHILIPPINES,H-1B,Other,5,FLORIDA,32817
Certified,123,32817,FL,450,67704,PHILIPPINES,H-1B,Other,4,FLORIDA,32817
Certified,504,32803,FLORIDA,17000,52500,PHILIPPINES,H-1B,Bachelor's,3,FLORIDA,32803
Certified,186,32803,FLORIDA,17000,105730,PHILIPPINES,H-1B,Bachelor's,3,FLORIDA,32803
Denied,750,32803,FLORIDA,17000,50400,PHILIPPINES,H-1B,Bachelor's,10,FLORIDA,32803
Certified,84,32803,FL,22000,58676.8,PHILIPPINES,H-1B,Bachelor's,6,FLORIDA,32803
Certified,134,32803,FL,22000,52228,PHILIPPINES,H-1B,Bachelor's,5,FLORIDA,32803
Certified,223,32801,FLORIDA,10,113734,PHILIPPINES,H-1B,None,12,FLORIDA,32801
Denied,2038,32801,FL,8,67122,PHILIPPINES,H-1B,None,7,FLORIDA,32801
Certified,99,32757,FL,100,31491,PHILIPPINES,H-1B,Master's,3,FLORIDA,32757
Certified,269,32746,FL,18,103397,PHILIPPINES,H-1B,Bachelor's,10,FLORIDA,32746
Certified,50,32720,FL,33000,55960,PHILIPPINES,H-1B,Bachelor's,7,FLORIDA,32720
Certified,53,32720,FL,33000,55960,PHILIPPINES,H-1B,Bachelor's,7,FLORIDA,32720
Certified,105,32707,FL,301,82202,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,32707
Certified,103,32707,FL,301,82202,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,32707
Certified,110,32707,FL,301,82202,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,32707
Certified,140,32693,FL,125,39750,PHILIPPINES,Not in USA,Master's,12,FLORIDA,32693
Certified,134,32693,FL,125,39750,PHILIPPINES,H-1B,Doctorate,12,FLORIDA,32693
Certified,131,32611,FL,26063,188793,PHILIPPINES,H-1B,Other,12,FLORIDA,32611
Certified,132,32611,FL,26063,210115.31,PHILIPPINES,H-1B,Other,12,FLORIDA,32611
Certified,112,32611,FL,26400,400000,PHILIPPINES,H-1B,Other,5,FLORIDA,32611
Denied,245,32608,FL,222,37253,PHILIPPINES,H-1B,Bachelor's,2,FLORIDA,32608
Certified,319,32608,FL,222,66625,PHILIPPINES,H-1B,Bachelor's,6,FLORIDA,32608
Certified,237,32440,FLORIDA,92,45989,PHILIPPINES,H-1B,Bachelor's,10,FLORIDA,32440
Certified,79,32424,FL,125,46800,PHILIPPINES,H-1B,Bachelor's,4,FLORIDA,32424
Certified,164,32216,FLORIDA,508,62000,PHILIPPINES,H-1B,Bachelor's,10,FLORIDA,32216
Denied,62,32204,FL,21000,98987,PHILIPPINES,H-1B,Bachelor's,11,FLORIDA,32204
Certified,260,32204,FL,55000,98987,PHILIPPINES,H-1B,Bachelor's,9,FLORIDA,32204
Certified,136,32159,FL,19,47986,PHILIPPINES,H-1B,Bachelor's,11,FLORIDA,32159
Certified,64,32159,FL,16,60000,PHILIPPINES,H-1B,Bachelor's,5,FLORIDA,32159
Denied,141,32117,FL,1700,56000,PHILIPPINES,H-1B,Bachelor's,4,FLORIDA,32117
Denied,682,32073,FLORIDA,12,33779,PHILIPPINES,B-2,Bachelor's,2,FLORIDA,32073
Certified,73,31201,GA,187,55890,PHILIPPINES,H-1B,Bachelor's,6,GEORGIA,31201
Certified,504,30721,GEORGIA,6000,73174,PHILIPPINES,H-1B,Bachelor's,3,GEORGIA,30721
Certified,457,30721,GEORGIA,6000,67600,PHILIPPINES,H-1B,Bachelor's,6,GEORGIA,30721
Certified,456,30721,GEORGIA,6000,51750,PHILIPPINES,H-1B,Bachelor's,6,GEORGIA,30721
Denied,583,30721,GEORGIA,6000,69659,PHILIPPINES,H-1B,Master's,6,GEORGIA,30721
Denied,563,30721,GA,6000,61152,PHILIPPINES,H-1B,Bachelor's,9,GEORGIA,30721
Certified,128,30721,GA,6000,64355,PHILIPPINES,H-1B,Bachelor's,12,GEORGIA,30721
Denied,862,30721,GA,6000,64792,PHILIPPINES,H-1B,Bachelor's,11,GEORGIA,30721
Certified,69,30721,GA,8630,66851,PHILIPPINES,H-1B,Bachelor's,2,GEORGIA,30721
Certified,73,30721,GA,8630,43930,PHILIPPINES,H-1B,Bachelor's,2,GEORGIA,30721
Denied,1256,30721,GA,6000,66206,PHILIPPINES,H-1B,Bachelor's,9,GEORGIA,30721
Certified,136,30721,GA,700,74776,PHILIPPINES,H-1B,Bachelor's,12,GEORGIA,30721
Certified,139,30721,GA,700,67517,PHILIPPINES,H-1B,Bachelor's,12,GEORGIA,30721
Certified,139,30721,GA,700,65000,PHILIPPINES,H-1B,Bachelor's,12,GEORGIA,30721
Certified,207,30721,GA,700,74776,PHILIPPINES,H-1B,Bachelor's,1,GEORGIA,30721
Certified,217,30721,GA,700,67517,PHILIPPINES,H-1B,Bachelor's,1,GEORGIA,30721
Certified,239,30721,GA,700,65395,PHILIPPINES,H-1B,Bachelor's,12,GEORGIA,30721
Certified,64,30673,GA,205,55786,PHILIPPINES,H-1B,Bachelor's,6,GEORGIA,30673
Certified,71,30350,GA,37,55162,PHILIPPINES,H-4,Bachelor's,6,GEORGIA,30350
Certified,71,30346,GA,95000,123053,PHILIPPINES,L-1,Master's,5,GEORGIA,30346
Certified,135,30346,GA,116,46696,PHILIPPINES,B-2,Bachelor's,5,GEORGIA,30346
Certified,68,30339,GA,385000,151923,PHILIPPINES,H-1B,Master's,6,GEORGIA,30339
Certified,156,30338,GA,217,74277,PHILIPPINES,L-1,None,4,GEORGIA,30338
Certified,570,30328,GEORGIA,12592,75700,PHILIPPINES,F-1,Doctorate,9,GEORGIA,30328
Denied,287,30328,GA,26,210000,PHILIPPINES,H-1B,Other,6,GEORGIA,30328
Certified,139,30305,GA,1000,120224,PHILIPPINES,L-1,Bachelor's,11,GEORGIA,30305
Certified,139,30305,GA,1000,120224,PHILIPPINES,L-1,Bachelor's,11,GEORGIA,30305
Certified,86,30305,GA,1000,130666,PHILIPPINES,L-1,Bachelor's,4,GEORGIA,30305
Certified,518,30260,GEORGIA,133,46797,PHILIPPINES,H-1B,Master's,1,GEORGIA,30260
Denied,1005,30260,GEORGIA,125,46960,PHILIPPINES,H-1B,Master's,12,GEORGIA,30260
Denied,992,30260,GEORGIA,125,62010,PHILIPPINES,H-1B,Bachelor's,12,GEORGIA,30260
Denied,1002,30260,GEORGIA,125,62010,PHILIPPINES,H-1B,Bachelor's,12,GEORGIA,30260
Denied,546,30260,GEORGIA,133,47400,PHILIPPINES,H-1B,Master's,12,GEORGIA,30260
Denied,722,30260,GEORGIA,125,47400,PHILIPPINES,H-1B,Master's,11,GEORGIA,30260
Denied,606,30260,GA,134,60071,PHILIPPINES,H-1B,Bachelor's,10,GEORGIA,30260
Denied,1604,30260,GA,125,47400,PHILIPPINES,H-1B,Master's,11,GEORGIA,30260
Denied,1605,30260,GA,125,47400,PHILIPPINES,H-1B,Master's,11,GEORGIA,30260
Denied,1621,30260,GA,125,46827,PHILIPPINES,H-1B,Master's,11,GEORGIA,30260
Denied,1624,30260,GA,125,46827,PHILIPPINES,H-1B,Master's,10,GEORGIA,30260
Denied,1617,30260,GA,125,46827,PHILIPPINES,H-1B,Master's,11,GEORGIA,30260
Denied,1618,30260,GA,125,46827,PHILIPPINES,H-1B,Master's,11,GEORGIA,30260
Denied,2001,30260,GA,125,61380,PHILIPPINES,H-1B,Bachelor's,11,GEORGIA,30260
Certified,92,30096,GA,8700,93371,PHILIPPINES,H-1B,Master's,4,GEORGIA,30096
Certified,107,30092,GA,37,114566,PHILIPPINES,L-1,Bachelor's,1,GEORGIA,30092
Certified,146,30092,GA,37,114566,PHILIPPINES,L-1,Bachelor's,1,GEORGIA,30092
Certified,95,30076,GA,120,108384.38,PHILIPPINES,H-1B,Bachelor's,3,GEORGIA,30076
Certified,91,30068,GA,1,23296,PHILIPPINES,B-1,None,5,GEORGIA,30068
Certified,117,30009,GA,7,101816,PHILIPPINES,H-1B,Bachelor's,1,GEORGIA,30009
Certified,80,30005,GA,896,99800,PHILIPPINES,H-1B,Doctorate,6,GEORGIA,30005
Certified,70,30005,GA,5500,95500,PHILIPPINES,H-1B,Bachelor's,2,GEORGIA,30005
Certified,245,29927,SC,61,37030,PHILIPPINES,H-1B,Bachelor's,8,SOUTH CAROLINA,29927
Denied,130,29681,SC,17,66094,PHILIPPINES,H-1B,Bachelor's,12,SOUTH CAROLINA,29681
Certified,150,29646,SC,2057,250000,PHILIPPINES,H-1B,Other,12,SOUTH CAROLINA,29646
Certified,110,29646,SC,265,280000,PHILIPPINES,H-1B,Other,2,SOUTH CAROLINA,29646
Certified,205,29601,SC,9500,42963,PHILIPPINES,H-1B,Bachelor's,11,SOUTH CAROLINA,29601
Denied,4,29577,SOUTH CAROLINA,100,38500,PHILIPPINES,H-1B,Bachelor's,9,SOUTH CAROLINA,29577
Certified,305,29577,SC,100,38500,PHILIPPINES,H-1B,Bachelor's,9,SOUTH CAROLINA,29577
Denied,1456,29560,SC,31,33000,PHILIPPINES,H-1B,Bachelor's,12,SOUTH CAROLINA,29560
Denied,589,29512,SC,630,38810,PHILIPPINES,H-1B,Master's,1,SOUTH CAROLINA,29512
Certified,125,29506,SC,1302,190000,PHILIPPINES,H-1B,Other,1,SOUTH CAROLINA,29506
Certified,208,29201,SC,4300,43188,PHILIPPINES,H-1B,Bachelor's,11,SOUTH CAROLINA,29201
Certified,193,29150,SC,74,187199,PHILIPPINES,H-1B,Other,10,SOUTH CAROLINA,29150
Certified,193,29150,SC,74,187199,PHILIPPINES,H-1B,Other,10,SOUTH CAROLINA,29150
Certified,266,29038,SC,500,41104,PHILIPPINES,H-1B,Bachelor's,12,SOUTH CAROLINA,29038
Certified,123,28803,NC,300,18720,PHILIPPINES,Not in USA,None,1,NORTH CAROLINA,28803
Certified,203,28472,NC,400,35000,PHILIPPINES,H-1B,Master's,11,NORTH CAROLINA,28472
Certified,185,28398,NC,5000,43771,PHILIPPINES,H-1B,Bachelor's,10,NORTH CAROLINA,28398
Denied,1965,28398,NC,5500,36858,PHILIPPINES,H-1B,Bachelor's,6,NORTH CAROLINA,28398
Denied,377,28398,NC,5000,43366,PHILIPPINES,H-1B,Bachelor's,6,NORTH CAROLINA,28398
Certified,540,28345,NORTH CAROLINA,1400,34570,PHILIPPINES,H-1B,Bachelor's,12,NORTH CAROLINA,28345
Certified,547,28328,NORTH CAROLINA,420,34340,PHILIPPINES,H-1B,Master's,12,NORTH CAROLINA,28328
Denied,692,28315,NC,26,35000,PHILIPPINES,H-1B,Bachelor's,8,NORTH CAROLINA,28315
Denied,63,28315,NC,27,34850,PHILIPPINES,H-1B,Bachelor's,6,NORTH CAROLINA,28315
Certified,200,28255,NORTH CAROLINA,282000,125133,PHILIPPINES,H-1B,Master's,3,NORTH CAROLINA,28255
Certified,76,28255,NC,181000,110448,PHILIPPINES,H-1B,Bachelor's,2,NORTH CAROLINA,28255
Certified,114,28226,NC,7,79830,PHILIPPINES,H-1B,Doctorate,12,NORTH CAROLINA,28226
Certified,124,28211,NC,91,75670,PHILIPPINES,G-4,Bachelor's,2,NORTH CAROLINA,28211
Certified,194,28054,NORTH CAROLINA,179,61214,PHILIPPINES,H-1B,Bachelor's,3,NORTH CAROLINA,28054
Certified,570,28054,NORTH CAROLINA,250,75629,PHILIPPINES,Not in USA,Bachelor's,9,NORTH CAROLINA,28054
Certified,194,28054,NORTH CAROLINA,179,61214,PHILIPPINES,H-1B,Bachelor's,3,NORTH CAROLINA,28054
Certified,257,27893,NC,109,40150,PHILIPPINES,H-1B,Master's,7,NORTH CAROLINA,27893
Denied,156,27804,NORTH CAROLINA,5,89752,PHILIPPINES,H-1B,Bachelor's,1,NORTH CAROLINA,27804
Certified,123,27804,NC,3,96491,PHILIPPINES,H-1B,Bachelor's,1,NORTH CAROLINA,27804
Certified,525,27709,NORTH CAROLINA,430000,69597,PHILIPPINES,H-1B,Bachelor's,2,NORTH CAROLINA,27709
Certified,689,27705,NORTH CAROLINA,700,54683,PHILIPPINES,H-1B,Bachelor's,9,NORTH CAROLINA,27705
Certified,210,27609,NORTH CAROLINA,47,69950,PHILIPPINES,H-1B,Bachelor's,12,NORTH CAROLINA,27609
Certified,227,27609,NORTH CAROLINA,47,67434,PHILIPPINES,H-1B,Bachelor's,12,NORTH CAROLINA,27609
Denied,2070,27589,NC,450,45340,PHILIPPINES,H-1B,Master's,8,NORTH CAROLINA,27589
Denied,525,27560,NORTH CAROLINA,25,140000,PHILIPPINES,H-1B,Master's,1,NORTH CAROLINA,27560
Certified,104,27560,NC,8958,104463,PHILIPPINES,H-1B,Bachelor's,4,NORTH CAROLINA,27560
Denied,1826,27560,NC,3358,85678,PHILIPPINES,H-1B,Bachelor's,8,NORTH CAROLINA,27560
Certified,148,27540,NC,8495,94661,PHILIPPINES,H-1B,Doctorate,12,NORTH CAROLINA,27540
Denied,300,27536,NC,1281,40000,PHILIPPINES,J-1,Bachelor's,5,NORTH CAROLINA,27536
Denied,300,27536,NC,1281,40000,PHILIPPINES,J-1,Bachelor's,5,NORTH CAROLINA,27536
Certified,240,27536,NC,1100,44000,PHILIPPINES,H-1B,Master's,10,NORTH CAROLINA,27536
Certified,325,27536,NC,800,42500,PHILIPPINES,H-1B,Bachelor's,10,NORTH CAROLINA,27536
Certified,234,27536,NC,950,46300,PHILIPPINES,H-1B,Bachelor's,10,NORTH CAROLINA,27536
Certified,213,27525,NORTH CAROLINA,625,83886,PHILIPPINES,H-1B,Master's,2,NORTH CAROLINA,27525
Certified,196,27518,NORTH CAROLINA,24000,99445,PHILIPPINES,H-1B,Bachelor's,2,NORTH CAROLINA,27518
Certified,702,27360,NORTH CAROLINA,387,36670,PHILIPPINES,H-1B,Bachelor's,6,NORTH CAROLINA,27360
Certified,228,27105,NC,8200,47790,PHILIPPINES,H-1B,Bachelor's,12,NORTH CAROLINA,27105
Certified,64,27103,NC,45,82700,PHILIPPINES,F-1,Master's,6,NORTH CAROLINA,27103
Denied,359,25311,WV,4000,50840,PHILIPPINES,H-1B,Master's,11,WEST VIRGINIA,25311
Certified,133,25303,WV,34,200000,PHILIPPINES,H-1B,Other,1,WEST VIRGINIA,25303
Certified,130,25301,WV,6475,250000,PHILIPPINES,H-1B,Other,2,WEST VIRGINIA,25301
Certified,196,24523,VA,2000,39024,PHILIPPINES,H-1B,Bachelor's,10,VIRGINIA,24523
Denied,281,24503,VA,45,40726,PHILIPPINES,F-1,Master's,6,VIRGINIA,24503
Denied,2078,23875,VA,6,50000,PHILIPPINES,H-1B,Bachelor's,9,VIRGINIA,23875
Denied,686,23868,VA,450,48714,PHILIPPINES,H-1B,Doctorate,4,VIRGINIA,23868
Certified,236,23847,VA,450,45600,PHILIPPINES,H-1B,Bachelor's,11,VIRGINIA,23847
Certified,236,23847,VA,450,45600,PHILIPPINES,H-1B,Bachelor's,11,VIRGINIA,23847
Certified,442,23513,VIRGINIA,7,40726,PHILIPPINES,H-1B,Bachelor's,6,VIRGINIA,23513
Certified,70,23464,VA,19,30722,PHILIPPINES,Not in USA,Bachelor's,1,VIRGINIA,23464
Certified,62,23464,VA,19,32000,PHILIPPINES,Not in USA,Bachelor's,3,VIRGINIA,23464
Certified,259,23464,VA,12,30888,PHILIPPINES,Not in USA,Bachelor's,11,VIRGINIA,23464
Certified,506,23456,VIRGINIA,10252,40353.66,PHILIPPINES,H-1B,Doctorate,2,VIRGINIA,23456
Certified,498,23456,VIRGINIA,10252,40353.66,PHILIPPINES,H-1B,Bachelor's,3,VIRGINIA,23456
Certified,493,23456,VIRGINIA,10252,40353.66,PHILIPPINES,H-1B,Bachelor's,3,VIRGINIA,23456
Denied,1218,23455,VA,3,26590,PHILIPPINES,B-2,None,7,VIRGINIA,23455
Denied,267,23452,VA,1,88000,PHILIPPINES,Not in USA,High School,8,VIRGINIA,23452
Certified,551,23301,VIRGINIA,987,35675,PHILIPPINES,H-1B,Bachelor's,11,VIRGINIA,23301
Denied,1861,23235,VA,21,42000,PHILIPPINES,H-1B,Bachelor's,4,VIRGINIA,23235
Denied,2226,23112,VA,427,89502,PHILIPPINES,L-1,Bachelor's,2,VIRGINIA,23112
Certified,977,23040,VIRGINIA,218,42494,PHILIPPINES,H-1B,Master's,9,VIRGINIA,23040
Certified,199,22554,VIRGINIA,402,72134,PHILIPPINES,H-1B,Bachelor's,12,VIRGINIA,22554
Certified,546,22314,VIRGINIA,6,50000,PHILIPPINES,H-1B,Associate's,12,VIRGINIA,22314
Certified,539,22314,VIRGINIA,6,57000,PHILIPPINES,H-1B,Bachelor's,12,VIRGINIA,22314
Certified,74,22314,VA,49,83000,PHILIPPINES,G-4,Bachelor's,4,VIRGINIA,22314
Certified,391,22311,VA,1,18907,PHILIPPINES,G-5,None,3,VIRGINIA,22311
Denied,2029,22310,VA,8,68120,PHILIPPINES,B-2,Bachelor's,4,VIRGINIA,22310
Denied,1753,22310,VA,8,25480,PHILIPPINES,A1/A2,High School,12,VIRGINIA,22310
Denied,253,22206,VA,58,67808,PHILIPPINES,H-1B,High School,4,VIRGINIA,22206
Certified,215,22204,VIRGINIA,18,35880,PHILIPPINES,A-3,High School,12,VIRGINIA,22204
Certified,215,22204,VIRGINIA,18,45157,PHILIPPINES,A-3,Bachelor's,12,VIRGINIA,22204
Certified,59,22203,VA,6400,96000,PHILIPPINES,H-1B,Bachelor's,4,VIRGINIA,22203
Certified,206,22203,VA,6400,115600,PHILIPPINES,H-1B,Bachelor's,11,VIRGINIA,22203
Certified,89,22193,VA,4,68141,PHILIPPINES,A1/A2,High School,5,VIRGINIA,22193
Denied,2257,22191,VA,51,48963,PHILIPPINES,H-1B,Bachelor's,1,VIRGINIA,22191
Denied,240,22191,VA,1,27706,PHILIPPINES,B-1,None,12,VIRGINIA,22191
Certified,186,22180,VIRGINIA,190,71760,PHILIPPINES,H-1B,Bachelor's,3,VIRGINIA,22180
Certified,539,22150,VIRGINIA,12,16994,PHILIPPINES,A1/A2,High School,12,VIRGINIA,22150
Denied,105,22150,VIRGINIA,55,83221,PHILIPPINES,B-2,Bachelor's,6,VIRGINIA,22150
Denied,565,22150,VIRGINIA,55,83221,PHILIPPINES,B-2,Bachelor's,10,VIRGINIA,22150
Certified,121,22116,VA,500,20384,PHILIPPINES,Not in USA,None,12,VIRGINIA,22116
Certified,133,22116,VA,500,20384,PHILIPPINES,Not in USA,None,12,VIRGINIA,22116
Certified,133,22116,VA,500,20384,PHILIPPINES,Not in USA,None,12,VIRGINIA,22116
Certified,164,22116,VA,500,20384,PHILIPPINES,Not in USA,None,11,VIRGINIA,22116
Denied,125,22116,VA,500,20384,PHILIPPINES,Not in USA,None,12,VIRGINIA,22116
Certified,237,22116,VA,500,20946,PHILIPPINES,Not in USA,None,12,VIRGINIA,22116
Certified,232,22116,VA,500,20384,PHILIPPINES,Not in USA,None,11,VIRGINIA,22116
Certified,68,22102,VA,2700,73507,PHILIPPINES,L-1,Bachelor's,6,VIRGINIA,22102
Certified,481,22101,VIRGINIA,0,28330,PHILIPPINES,G-5,None,4,VIRGINIA,22101
Certified,259,22043,VA,140,21840,PHILIPPINES,Not in USA,None,9,VIRGINIA,22043
Certified,258,22043,VA,140,21840,PHILIPPINES,Not in USA,None,9,VIRGINIA,22043
Certified,84,22043,VA,200,21653,PHILIPPINES,Not in USA,None,5,VIRGINIA,22043
Certified,79,22043,VA,200,21653,PHILIPPINES,Not in USA,None,5,VIRGINIA,22043
Certified,50,22043,VA,200,21653,PHILIPPINES,Not in USA,None,7,VIRGINIA,22043
Certified,50,22043,VA,200,21653,PHILIPPINES,Not in USA,None,7,VIRGINIA,22043
Certified,50,22043,VA,200,21653,PHILIPPINES,Not in USA,None,7,VIRGINIA,22043
Certified,51,22043,VA,200,21653,PHILIPPINES,Not in USA,None,7,VIRGINIA,22043
Certified,49,22043,VA,200,21653,PHILIPPINES,Not in USA,None,7,VIRGINIA,22043
Certified,49,22043,VA,200,21653,PHILIPPINES,Not in USA,None,7,VIRGINIA,22043
Certified,49,22043,VA,200,21653,PHILIPPINES,Not in USA,None,7,VIRGINIA,22043
Certified,50,22043,VA,200,21653,PHILIPPINES,A1/A2,None,7,VIRGINIA,22043
Certified,50,22043,VA,200,21653,PHILIPPINES,A1/A2,None,7,VIRGINIA,22043
Certified,50,22043,VA,200,21653,PHILIPPINES,Not in USA,None,7,VIRGINIA,22043
Denied,556,22042,VIRGINIA,40,18304,PHILIPPINES,Not in USA,None,4,VIRGINIA,22042
Certified,218,22042,VA,40,17451,PHILIPPINES,Not in USA,None,12,VIRGINIA,22042
Certified,124,22032,VA,1,18000,PHILIPPINES,B-1,None,1,VIRGINIA,22032
Certified,95,22030,VA,8,85592,PHILIPPINES,H-1B,Master's,6,VIRGINIA,22030
Certified,203,21921,MARYLAND,6,95701,PHILIPPINES,F-1,Bachelor's,1,MARYLAND,21921
Certified,232,21742,MARYLAND,210,75379.2,PHILIPPINES,H-1B,Bachelor's,10,MARYLAND,21742
Certified,512,21742,MARYLAND,206,75379.2,PHILIPPINES,H-1B,Bachelor's,2,MARYLAND,21742
Certified,251,21742,MARYLAND,210,75379.2,PHILIPPINES,H-1B,Bachelor's,10,MARYLAND,21742
Certified,253,21742,MARYLAND,210,75379.2,PHILIPPINES,H-1B,Bachelor's,10,MARYLAND,21742
