ROOMS,YR_RMDL,CENSUS_TRACT,SQUARE,ZIPCODE,BEDRM,BATHRM,KITCHENS,PRICE
6,2017.0,7601.0,5559,20020.0,3,1,1.0,445000.0
14,2017.0,7604.0,5584,20020.0,6,4,4.0,417000.0
16,2017.0,7601.0,5591,20020.0,4,4,4.0,550000.0
12,1990.0,7603.0,5643,20020.0,4,4,4.0,443000.0
12,1994.0,7603.0,5643,20020.0,4,4,4.0,426000.0
5,2017.0,7601.0,5604,20020.0,2,2,1.0,201101.0
8,2016.0,7601.0,5604,20020.0,3,2,1.0,449000.0
9,2017.0,7601.0,5604,20020.0,4,2,1.0,501000.0
10,2017.0,7604.0,5633,20020.0,4,2,2.0,475000.0
8,2012.0,7604.0,5633,20020.0,4,2,2.0,320000.0
11,2016.0,7604.0,5634,20020.0,4,2,2.0,515000.0
6,2011.0,7601.0,5561,20020.0,4,2,1.0,112880.0
6,2017.0,7601.0,5567,20020.0,3,2,1.0,320000.0
6,2016.0,7604.0,5585,20020.0,4,2,1.0,484900.0
4,2017.0,7601.0,5594,20020.0,2,1,1.0,300000.0
7,2012.0,7601.0,5594,20020.0,3,2,1.0,215000.0
20,1941.0,7601.0,5594,20020.0,4,4,4.0,445000.0
5,2003.0,7605.0,5618,20020.0,2,1,1.0,268000.0
7,1980.0,7604.0,5586,20020.0,4,1,1.0,121195.0
8,2017.0,7604.0,5639,20020.0,3,2,1.0,430000.0
7,2017.0,7605.0,5617,20020.0,3,2,1.0,362500.0
8,1975.0,9902.0,5522,20020.0,3,1,1.0,229641.0
6,1977.0,9901.0,5534,20020.0,3,1,1.0,360000.0
6,2015.0,9901.0,5534,20020.0,3,2,1.0,515000.0
7,2005.0,9901.0,5537,20020.0,3,2,1.0,539500.0
5,2014.0,9901.0,5537,20020.0,2,2,1.0,399999.0
9,2016.0,7604.0,5664,20020.0,3,2,1.0,550000.0
6,2011.0,7604.0,5664,20020.0,3,3,1.0,520000.0
7,2016.0,9901.0,5542,20020.0,4,3,1.0,512000.0
7,2011.0,7709.0,5554,20019.0,3,3,1.0,310000.0
16,2008.0,7709.0,5554,20019.0,8,4,4.0,127456.0
10,1977.0,9901.0,5538,20020.0,4,2,1.0,565000.0
10,2016.0,9901.0,5538,20020.0,4,4,1.0,590000.0
6,2011.0,7601.0,5567,20020.0,3,1,1.0,200000.0
8,1960.0,7601.0,5567,20020.0,3,1,1.0,265000.0
6,2003.0,7604.0,5581,20020.0,3,2,1.0,331075.0
6,2018.0,7601.0,5564,20020.0,3,2,1.0,275000.0
7,2009.0,7604.0,5641,20020.0,4,1,1.0,352000.0
6,1973.0,7601.0,5597,20020.0,4,2,1.0,190000.0
6,1970.0,7601.0,5597,20020.0,3,2,1.0,250000.0
6,2017.0,9902.0,5523,20020.0,3,1,1.0,250000.0
7,2017.0,7502.0,5729,20020.0,3,2,2.0,330000.0
16,2011.0,7601.0,5624,20020.0,8,4,4.0,575000.0
9,1995.0,7601.0,5624,20020.0,5,2,1.0,375000.0
7,2013.0,7503.0,5769,20020.0,4,2,1.0,435000.0
5,2017.0,7503.0,5769,20020.0,3,1,1.0,345000.0
6,2017.0,7407.0,5807,20020.0,2,2,1.0,335000.0
6,2017.0,7407.0,5807,20020.0,3,2,1.0,360000.0
6,2005.0,7504.0,5755,20020.0,5,3,1.0,365000.0
6,2017.0,7503.0,5799,20020.0,3,1,1.0,189000.0
5,2016.0,7407.0,5807,20020.0,2,1,1.0,329000.0
6,2016.0,7408.0,5845,20020.0,2,2,2.0,334000.0
8,2017.0,7603.0,5674,20020.0,4,3,1.0,645000.0
10,2017.0,7604.0,5660,20020.0,3,3,1.0,525000.0
24,1984.0,7408.0,5722,20020.0,13,6,4.0,442500.0
5,1980.0,7409.0,5724,20020.0,2,1,1.0,265000.0
6,2017.0,7604.0,5662,20020.0,3,2,1.0,440000.0
6,2006.0,7503.0,5773,20020.0,3,1,1.0,395000.0
8,2017.0,7504.0,5755,20020.0,3,2,1.0,275500.0
6,2007.0,7604.0,5655,20020.0,3,2,1.0,472500.0
6,2017.0,7407.0,5807,20020.0,2,1,1.0,220000.0
4,2017.0,7503.0,5801,20020.0,4,2,1.0,398000.0
6,2017.0,7503.0,5801,20020.0,3,2,1.0,436000.0
6,2017.0,7404.0,5882,20020.0,4,3,1.0,359000.0
6,2017.0,7605.0,5613,20020.0,3,2,1.0,313500.0
7,2016.0,7404.0,5882,20020.0,4,3,1.0,354500.0
7,2016.0,7409.0,5724,20020.0,3,2,1.0,309000.0
6,2017.0,7503.0,5793,20020.0,3,2,1.0,546555.0
6,2018.0,7401.0,5865,20020.0,4,2,1.0,200000.0
5,2016.0,7404.0,5882,20020.0,3,2,1.0,338000.0
7,2014.0,7605.0,5618,20020.0,3,2,1.0,167825.0
9,2016.0,7605.0,5618,20020.0,3,2,1.0,382500.0
6,2016.0,7409.0,5724,20020.0,3,1,1.0,260000.0
6,2016.0,7404.0,5885,20020.0,3,2,1.0,329000.0
8,2017.0,7407.0,5821,20020.0,4,2,1.0,321000.0
8,1988.0,7603.0,5708,20020.0,3,3,1.0,540000.0
6,2016.0,7502.0,5740,20020.0,3,1,1.0,370000.0
6,2015.0,7604.0,5659,20020.0,4,2,1.0,545000.0
7,2006.0,7503.0,5795,20020.0,4,3,1.0,399999.0
7,2017.0,7603.0,5682,20020.0,4,2,1.0,543000.0
9,2014.0,7503.0,5804,20020.0,3,2,1.0,222605.0
6,1996.0,7408.0,5841,20020.0,2,1,1.0,210000.0
6,2017.0,7408.0,5841,20020.0,2,2,1.0,305000.0
8,2017.0,7407.0,5821,20020.0,4,2,1.0,352000.0
7,2014.0,7502.0,5726,20020.0,3,2,1.0,307000.0
16,2004.0,7502.0,5727,20020.0,12,6,6.0,343040.0
16,2012.0,7502.0,5727,20020.0,4,4,4.0,525000.0
16,2015.0,7502.0,5727,20020.0,8,4,4.0,685000.0
8,2017.0,7404.0,5880,20020.0,3,3,1.0,325000.0
7,2011.0,7604.0,5660,20020.0,3,2,1.0,460000.0
6,1992.0,7604.0,5653,20020.0,3,1,1.0,366000.0
9,2014.0,7409.0,5724,20020.0,3,2,1.0,255900.0
10,2017.0,7601.0,5615,20020.0,4,3,1.0,515000.0
10,2017.0,7605.0,5627,20020.0,4,2,2.0,359000.0
8,2016.0,7503.0,5775,20020.0,3,3,1.0,289900.0
9,2006.0,7407.0,5807,20020.0,3,3,1.0,379900.0
7,2015.0,7504.0,5763,20020.0,3,3,1.0,325500.0
8,2017.0,7504.0,5764,20020.0,3,2,1.0,439000.0
6,2018.0,7603.0,5684,20020.0,4,3,1.0,465000.0
5,2005.0,7403.0,5895,20020.0,2,1,1.0,259999.0
6,2016.0,7403.0,5895,20020.0,3,1,1.0,247350.0
7,2017.0,7304.0,5905,20032.0,3,2,1.0,333000.0
7,2013.0,7304.0,5905,20032.0,4,2,1.0,232289.0
12,2018.0,7503.0,5776,20020.0,6,4,4.0,435000.0
6,2017.0,7605.0,5613,20020.0,3,3,1.0,511000.0
5,2018.0,7503.0,5781,20020.0,3,1,1.0,375000.0
6,2016.0,7503.0,5781,20020.0,3,2,1.0,457500.0
12,2017.0,9700.0,5922,20032.0,7,2,1.0,169000.0
5,2017.0,9700.0,5922,20032.0,3,1,1.0,187000.0
6,2017.0,7504.0,5777,20020.0,3,2,1.0,178500.0
4,2017.0,7407.0,5808,20020.0,2,1,1.0,275000.0
5,2017.0,7504.0,5811,20020.0,3,1,1.0,129000.0
6,2016.0,7504.0,5811,20020.0,3,2,1.0,350000.0
7,2007.0,7409.0,5900,20020.0,3,2,1.0,310000.0
8,2013.0,7401.0,5868,20020.0,3,1,1.0,191350.0
5,2004.0,7407.0,5870,20020.0,2,1,1.0,207000.0
7,2012.0,7304.0,5905,20032.0,3,2,1.0,290000.0
7,2017.0,7403.0,5892,20020.0,3,2,1.0,322000.0
16,2015.0,7304.0,5944,20032.0,8,4,4.0,565000.0
7,2017.0,7304.0,5945,20032.0,4,2,1.0,395000.0
6,2017.0,7407.0,5869,20020.0,3,2,1.0,424000.0
6,2016.0,7406.0,5873,20020.0,3,2,1.0,305000.0
5,2017.0,7403.0,5892,20020.0,2,2,1.0,308500.0
6,2017.0,7403.0,5892,20020.0,3,2,1.0,305000.0
6,2016.0,9700.0,5923,20032.0,3,1,1.0,305000.0
7,2018.0,7504.0,5777,20020.0,3,2,1.0,535000.0
8,2018.0,7504.0,5777,20020.0,3,1,1.0,365000.0
6,2017.0,7503.0,5786,20020.0,3,1,1.0,485000.0
6,2017.0,7503.0,5786,20020.0,3,3,1.0,470000.0
6,2017.0,7407.0,5809,20020.0,2,1,1.0,325000.0
7,2012.0,7504.0,5812,20020.0,4,2,2.0,286220.0
6,2005.0,10400.0,5949,20032.0,3,2,1.0,194000.0
6,2016.0,9700.0,5921,20032.0,3,1,1.0,280000.0
6,2010.0,7407.0,5869,20020.0,2,1,1.0,323000.0
6,2018.0,7304.0,5946,20032.0,3,2,1.0,279000.0
6,2017.0,7304.0,5946,20032.0,3,2,1.0,360000.0
5,2017.0,7304.0,5946,20032.0,3,2,1.0,389000.0
5,2012.0,7403.0,5901,20020.0,3,2,1.0,308000.0
6,2017.0,7404.0,5882,20020.0,3,2,1.0,345000.0
7,2017.0,7403.0,5892,20020.0,3,2,1.0,339000.0
4,2016.0,9700.0,5923,20032.0,2,1,1.0,279000.0
7,2013.0,7504.0,5778,20020.0,3,2,1.0,335000.0
8,2017.0,7401.0,5790,20020.0,4,1,1.0,540000.0
6,2017.0,7401.0,5790,20020.0,3,2,1.0,213500.0
4,2017.0,7503.0,5813,20020.0,2,1,1.0,260000.0
6,2017.0,7503.0,5814,20020.0,3,2,1.0,374900.0
6,2016.0,7503.0,5814,20020.0,3,1,1.0,174380.0
9,2017.0,7407.0,5877,20020.0,3,2,2.0,390000.0
7,2018.0,10400.0,5953,20032.0,4,3,1.0,114000.0
8,2012.0,7304.0,5946,20032.0,3,3,2.0,355000.0
9,2016.0,7304.0,5946,20032.0,4,2,2.0,345000.0
7,2011.0,7304.0,5946,20032.0,4,2,1.0,355000.0
4,2017.0,7407.0,5870,20020.0,2,1,1.0,259900.0
9,2017.0,7407.0,5870,20020.0,3,3,1.0,349900.0
5,2016.0,7504.0,5740,20020.0,3,1,1.0,298000.0
6,2017.0,7403.0,5892,20020.0,3,2,1.0,330000.0
6,2017.0,7403.0,5892,20020.0,3,2,1.0,352000.0
5,2016.0,7403.0,5895,20020.0,2,1,1.0,250000.0
7,2005.0,7503.0,5791,20020.0,3,1,1.0,453000.0
7,2017.0,9700.0,5924,20032.0,3,2,1.0,325000.0
7,1991.0,7503.0,5780,20020.0,3,1,1.0,250000.0
5,2012.0,7503.0,5780,20020.0,3,1,1.0,429000.0
11,1991.0,10400.0,5954,20032.0,5,1,1.0,269000.0
8,2017.0,9700.0,5922,20032.0,4,2,1.0,350000.0
6,2017.0,9700.0,5921,20032.0,4,2,1.0,309000.0
5,2017.0,10400.0,5988,20032.0,2,2,1.0,143000.0
6,2017.0,10400.0,5988,20032.0,3,1,1.0,369900.0
5,2017.0,7304.0,5937,20032.0,3,1,1.0,177000.0
7,2017.0,7304.0,5938,20032.0,2,1,1.0,302500.0
6,2017.0,9804.0,5960,20032.0,3,2,1.0,395000.0
7,2017.0,9802.0,6164,20032.0,3,2,1.0,345000.0
6,2004.0,9811.0,6213,20032.0,3,1,1.0,313767.0
18,2013.0,9810.0,6214,20032.0,6,4,4.0,460000.0
16,1988.0,9811.0,6207,20032.0,8,4,4.0,450000.0
6,2017.0,10400.0,5995,20032.0,3,1,1.0,276000.0
12,2012.0,10400.0,5996,20032.0,4,4,4.0,455400.0
12,2017.0,9810.0,6214,20032.0,4,4,4.0,515000.0
6,2017.0,9804.0,5958,20032.0,3,2,1.0,360000.0
8,2016.0,9801.0,6126,20032.0,3,3,1.0,318000.0
8,2017.0,9801.0,6126,20032.0,4,2,1.0,360000.0
12,2002.0,10400.0,5988,20032.0,4,4,4.0,420000.0
3,2017.0,9803.0,6116,20032.0,3,2,1.0,269900.0
7,2016.0,7409.0,5896,20020.0,3,2,1.0,314000.0
5,2017.0,7304.0,5938,20032.0,2,2,1.0,340000.0
7,2017.0,9801.0,6126,20032.0,4,2,1.0,340000.0
7,2017.0,9802.0,6164,20032.0,3,2,1.0,330000.0
7,2017.0,9802.0,6164,20032.0,4,2,1.0,295000.0
8,2017.0,9802.0,6164,20032.0,3,2,1.0,345000.0
7,2018.0,9804.0,5971,20032.0,3,2,1.0,240000.0
7,2017.0,9811.0,6209,20032.0,3,2,1.0,349990.0
6,2017.0,9807.0,6223,20032.0,2,2,1.0,301000.0
5,2017.0,9807.0,6223,20032.0,2,2,1.0,289000.0
6,2017.0,9807.0,6223,20032.0,3,2,1.0,366000.0
7,2017.0,9807.0,6223,20032.0,3,1,1.0,360000.0
9,2017.0,9804.0,5958,20032.0,4,3,1.0,360000.0
6,2015.0,9801.0,6158,20032.0,3,2,1.0,250000.0
16,2006.0,10400.0,5997,20032.0,4,4,4.0,437750.0
5,2012.0,10400.0,5997,20032.0,3,2,1.0,275000.0
7,2017.0,10400.0,5989,20032.0,3,2,1.0,249000.0
5,2013.0,10400.0,5994,20032.0,2,2,1.0,330000.0
6,2017.0,9807.0,6176,20032.0,2,2,1.0,320000.0
5,2015.0,9803.0,6128,20032.0,2,1,1.0,244500.0
7,2013.0,9803.0,6128,20032.0,3,2,1.0,272000.0
8,2017.0,10400.0,5994,20032.0,4,2,1.0,349900.0
6,2017.0,9807.0,6173,20032.0,2,1,1.0,242050.0
7,2017.0,9807.0,6174,20032.0,4,2,1.0,380000.0
12,2015.0,10400.0,5983,20032.0,4,4,4.0,400000.0
6,2017.0,10400.0,6004,20032.0,3,1,1.0,145000.0
6,2016.0,10400.0,6004,20032.0,3,1,1.0,399000.0
6,2017.0,9807.0,6148,20032.0,3,2,1.0,358000.0
7,2018.0,9807.0,6171,20032.0,3,3,1.0,312000.0
7,2017.0,9807.0,6171,20032.0,3,1,1.0,362000.0
5,2017.0,7404.0,5889,20020.0,2,2,1.0,350000.0
6,2017.0,10400.0,6000,20032.0,3,1,1.0,350000.0
5,2018.0,9807.0,6223,20032.0,2,2,1.0,150000.0
6,2017.0,9807.0,6223,20032.0,3,2,1.0,310000.0
7,2017.0,9807.0,6223,20032.0,3,2,1.0,315000.0
9,2010.0,10400.0,6001,20032.0,4,3,1.0,405000.0
6,2017.0,9807.0,6239,20032.0,3,2,1.0,339900.0
6,2017.0,9807.0,6149,20032.0,3,2,1.0,350000.0
13,2006.0,9807.0,6150,20032.0,8,4,4.0,466545.0
14,2017.0,9807.0,6239,20032.0,8,4,4.0,441000.0
7,2017.0,9804.0,5978,20032.0,3,2,1.0,340000.0
9,1990.0,9804.0,5978,20032.0,3,2,1.0,203000.0
7,2018.0,10400.0,6001,20032.0,3,3,1.0,176000.0
7,1988.0,9807.0,6240,20032.0,3,1,1.0,215000.0
8,2009.0,10400.0,5983,20032.0,4,3,1.0,343000.0
8,2018.0,9803.0,6090,20032.0,3,2,1.0,210000.0
7,2017.0,9804.0,5960,20032.0,3,1,1.0,340000.0
6,2017.0,9803.0,6090,20032.0,3,1,1.0,299900.0
8,2016.0,9803.0,6128,20032.0,3,2,1.0,335000.0
6,2000.0,10400.0,5994,20032.0,3,2,1.0,317500.0
6,2017.0,9807.0,6176,20032.0,3,2,1.0,355000.0
6,2017.0,9803.0,6119,20032.0,4,2,1.0,335000.0
6,2016.0,9801.0,6123,20032.0,3,1,1.0,254000.0
6,2006.0,7409.0,5897,20020.0,3,2,1.0,136000.0
5,2018.0,7304.0,5936,20032.0,3,2,1.0,266300.0
5,2015.0,9807.0,6201,20032.0,2,2,1.0,305000.0
16,2012.0,9807.0,6201,20032.0,4,4,4.0,340730.0
6,2017.0,9811.0,6167,20032.0,3,1,1.0,320000.0
6,2017.0,9811.0,6167,20032.0,3,2,1.0,300000.0
6,2017.0,9802.0,6163,20032.0,3,2,1.0,228500.0
5,2011.0,7304.0,5937,20032.0,3,1,1.0,200000.0
7,2017.0,9804.0,5960,20032.0,4,2,1.0,350000.0
8,2017.0,9804.0,5960,20032.0,2,2,2.0,317000.0
6,2017.0,10400.0,5985,20032.0,3,2,1.0,349900.0
8,2018.0,9803.0,6091,20032.0,4,2,1.0,185400.0
6,2016.0,9803.0,6091,20032.0,3,2,1.0,315000.0
6,2017.0,9803.0,6091,20032.0,3,1,1.0,274000.0
8,2017.0,10900.0,6277,20032.0,4,2,2.0,250000.0
6,2005.0,10400.0,5982,20032.0,3,2,1.0,216000.0
8,2018.0,10400.0,6003,20032.0,3,4,1.0,144000.0
12,2018.0,10400.0,6003,20032.0,4,4,4.0,300000.0
6,2013.0,9802.0,6157,20032.0,3,2,1.0,315000.0
5,2018.0,9807.0,6173,20032.0,2,1,1.0,225000.0
4,2017.0,9811.0,6250,20032.0,2,1,1.0,300000.0
6,2017.0,9807.0,6173,20032.0,3,2,1.0,350000.0
10,2017.0,10900.0,6254,20032.0,4,2,2.0,215000.0
10,2018.0,10900.0,6254,20032.0,4,2,2.0,140000.0
